,name,wins,ties,total_games,winrate
"8C, 9S, 10C",10-9-8 straight,6367,68,7290,0.8734
"9H, 8C, 10C",10-9-8 straight,6239,68,7262,0.8591
"8C, 9D, 10C",10-9-8 straight,6367,66,7363,0.8647
"8H, 10H, 9D",10-9-8 straight,6327,66,7272,0.87
"9C, 8D, 10C",10-9-8 straight,6195,56,7132,0.8686
"9C, 10D, 8S",10-9-8 straight,6231,56,7158,0.8705
"8C, 10H, 9S",10-9-8 straight,6383,63,7339,0.8697
"9H, 10H, 8C",10-9-8 straight,6194,43,7080,0.8749
"10H, 9C, 8S",10-9-8 straight,6206,70,7202,0.8617
"8H, 9D, 10D",10-9-8 straight,6353,63,7313,0.8687
"10H, 9D, 8D",10-9-8 straight,6270,54,7195,0.8714
"8C, 10H, 9C",10-9-8 straight,6286,54,7189,0.8744
"9H, 8C, 10D",10-9-8 straight,6232,54,7093,0.8786
"8C, 9S, 10D",10-9-8 straight,6290,78,7231,0.8699
"8C, 9C, 10D",10-9-8 straight,6291,67,7228,0.8704
"9D, 10C, 8S",10-9-8 straight,6317,67,7237,0.8729
"9H, 8C, 10S",10-9-8 straight,6268,63,7249,0.8647
"8C, 9S, 10S",10-9-8 straight,6190,68,7152,0.8655
"8H, 9D, 10S",10-9-8 straight,6247,69,7250,0.8617
"10H, 9S, 8S",10-9-8 straight,6258,50,7207,0.8683
"9C, 10S, 8S",10-9-8 straight,6323,74,7286,0.8678
"9H, 10D, 8S",10-9-8 straight,6073,51,7030,0.8639
"9H, 8D, 10C",10-9-8 straight,6255,53,7243,0.8636
"8D, 9S, 10C",10-9-8 straight,6228,62,7158,0.8701
"9S, 10D, 8S",10-9-8 straight,6273,66,7192,0.8722
"9H, 8H, 10C",10-9-8 straight,6243,82,7256,0.8604
"8C, 9C, 10S",10-9-8 straight,6364,63,7358,0.8649
"8H, 10H, 9C",10-9-8 straight,6328,61,7291,0.8679
"8D, 9D, 10S",10-9-8 straight,6316,74,7260,0.87
"9H, 10H, 8S",10-9-8 straight,6088,67,7032,0.8658
"8H, 9S, 10C",10-9-8 straight,6307,67,7246,0.8704
"10H, 8D, 9S",10-9-8 straight,6274,55,7214,0.8697
"8H, 9S, 7H",9-8-7 straight,6091,68,7247,0.8405
"8H, 9C, 7S",9-8-7 straight,6095,60,7204,0.8461
"9H, 8D, 7C",9-8-7 straight,6149,65,7192,0.855
"8D, 9S, 7C",9-8-7 straight,6196,67,7329,0.8454
"7D, 8D, 9S",9-8-7 straight,6055,63,7162,0.8454
"9H, 7D, 8D",9-8-7 straight,6353,73,7503,0.8467
"8C, 9D, 7H",9-8-7 straight,6148,74,7234,0.8499
"9C, 8D, 7H",9-8-7 straight,6008,53,7150,0.8403
"9H, 8C, 7S",9-8-7 straight,6195,58,7274,0.8517
"8C, 9S, 7S",9-8-7 straight,6097,69,7172,0.8501
"8H, 9C, 7C",9-8-7 straight,6169,71,7301,0.845
"8D, 9S, 7H",9-8-7 straight,6191,60,7277,0.8508
"9H, 8D, 7H",9-8-7 straight,6000,64,7127,0.8419
"9C, 8D, 7S",9-8-7 straight,6147,79,7209,0.8527
"8C, 9D, 7S",9-8-7 straight,6032,59,7154,0.8432
"9H, 8H, 7C",9-8-7 straight,6150,55,7365,0.835
"9D, 8S, 7S",9-8-7 straight,6262,56,7320,0.8555
"8H, 7D, 9S",9-8-7 straight,6148,60,7265,0.8462
"9H, 7D, 8H",9-8-7 straight,6279,64,7410,0.8474
"7D, 9D, 8S",9-8-7 straight,6163,52,7247,0.8504
"8H, 9C, 7H",9-8-7 straight,6166,56,7247,0.8508
"9C, 8S, 7C",9-8-7 straight,6189,58,7298,0.848
"8H, 9S, 7C",9-8-7 straight,6269,59,7341,0.854
"8C, 9D, 7C",9-8-7 straight,6210,57,7302,0.8505
"9C, 8D, 7C",9-8-7 straight,6228,57,7291,0.8542
"8C, 9S, 7C",9-8-7 straight,6101,48,7179,0.8498
"9H, 8C, 7C",9-8-7 straight,6072,59,7154,0.8488
"9H, 7D, 8C",9-8-7 straight,6263,66,7342,0.853
"8C, 7D, 9S",9-8-7 straight,6173,71,7225,0.8544
"8D, 9S, 7S",9-8-7 straight,6114,53,7181,0.8514
"9H, 8D, 7S",9-8-7 straight,6177,52,7264,0.8504
"8H, 9D, 7C",9-8-7 straight,6037,69,7196,0.8389
"9H, 8S, 7S",9-8-7 straight,6011,59,7070,0.8502
"7H, 9D, 8S",9-8-7 straight,6200,61,7302,0.8491
"8H, 7D, 9C",9-8-7 straight,6219,48,7290,0.8531
"9C, 8S, 7S",9-8-7 straight,6136,73,7279,0.843
"9H, 7H, 8S",9-8-7 straight,6111,50,7251,0.8428
"7H, 9S, 8S",9-8-7 straight,6243,55,7282,0.8573
"9D, 8S, 7C",9-8-7 straight,6057,70,7210,0.8401
"8H, 9S, 7S",9-8-7 straight,6121,38,7175,0.8531
"9D, 8D, 7C",9-8-7 straight,6214,63,7307,0.8504
"9H, 8H, 7S",9-8-7 straight,6210,54,7373,0.8423
"8C, 7D, 9D",9-8-7 straight,6172,70,7296,0.8459
"7D, 9C, 8D",9-8-7 straight,6214,73,7289,0.8525
"7D, 9S, 8S",9-8-7 straight,6001,61,7079,0.8477
"9H, 7D, 8S",9-8-7 straight,6145,52,7214,0.8518
"9H, 8S, 7C",9-8-7 straight,6104,66,7175,0.8507
"9S, 8S, 7C",9-8-7 straight,6064,56,7142,0.8491
"8H, 9D, 7S",9-8-7 straight,6087,59,7161,0.85
"9D, 8D, 7H",9-8-7 straight,6181,60,7271,0.8501
"8C, 9C, 7H",9-8-7 straight,6157,54,7294,0.8441
"8C, 9S, 7H",9-8-7 straight,6082,59,7171,0.8481
"9H, 8C, 7H",9-8-7 straight,6044,48,7100,0.8513
"8C, 9C, 7S",9-8-7 straight,6122,43,7211,0.849
"9D, 8D, 7S",9-8-7 straight,6059,59,7146,0.8479
"8H, 9D, 7H",9-8-7 straight,6100,57,7195,0.8478
"7D, 9C, 8S",9-8-7 straight,6073,64,7216,0.8416
"8H, 7D, 9D",9-8-7 straight,6065,62,7194,0.8431
"7H, 9C, 8S",9-8-7 straight,6054,72,7129,0.8492
"8C, 7D, 9C",9-8-7 straight,6170,44,7251,0.8509
"8H, 6D, 7S",8-7-6 straight,5931,61,7136,0.8311
"8H, 6C, 7C",8-7-6 straight,6013,65,7317,0.8218
"8H, 7D, 6C",8-7-6 straight,5911,86,7211,0.8197
"8C, 6H, 7H",8-7-6 straight,6003,63,7277,0.8249
"7H, 6H, 8S",8-7-6 straight,6058,51,7339,0.8255
"6S, 7D, 8D",8-7-6 straight,5907,54,7140,0.8273
"6H, 8S, 7C",8-7-6 straight,6032,60,7276,0.829
"6S, 8D, 7H",8-7-6 straight,6039,69,7274,0.8302
"7D, 6H, 8S",8-7-6 straight,5898,51,7076,0.8335
"8C, 7D, 6H",8-7-6 straight,6142,61,7404,0.8296
"8C, 6H, 7C",8-7-6 straight,6083,60,7358,0.8267
"8H, 6S, 7S",8-7-6 straight,5915,65,7200,0.8215
"8C, 6H, 7S",8-7-6 straight,5998,51,7229,0.8297
"7D, 6D, 8S",8-7-6 straight,6062,62,7295,0.831
"8H, 6S, 7H",8-7-6 straight,5931,42,7180,0.826
"8C, 6D, 7C",8-7-6 straight,6083,69,7285,0.835
"8C, 6C, 7S",8-7-6 straight,6049,43,7288,0.83
"8C, 6D, 7S",8-7-6 straight,6171,73,7425,0.8311
"6S, 8D, 7S",8-7-6 straight,5986,63,7248,0.8259
"8C, 7D, 6C",8-7-6 straight,5973,80,7246,0.8243
"6C, 7D, 8S",8-7-6 straight,5908,55,7154,0.8258
"6C, 8S, 7C",8-7-6 straight,5949,56,7223,0.8236
"8C, 6D, 7H",8-7-6 straight,6059,80,7377,0.8213
"7H, 6S, 8S",8-7-6 straight,6079,82,7363,0.8256
"6D, 8S, 7S",8-7-6 straight,5933,54,7170,0.8275
"8H, 6S, 7C",8-7-6 straight,6186,59,7423,0.8334
"8H, 7D, 6D",8-7-6 straight,6070,55,7287,0.833
"7H, 6C, 8S",8-7-6 straight,6146,73,7412,0.8292
"8C, 6C, 7H",8-7-6 straight,6071,38,7280,0.8339
"8H, 7D, 6H",8-7-6 straight,5974,59,7243,0.8248
"8C, 7D, 6S",8-7-6 straight,5941,58,7182,0.8272
"8H, 6H, 7C",8-7-6 straight,5979,52,7202,0.8302
"6S, 8D, 7C",8-7-6 straight,6014,76,7249,0.8296
"6S, 8S, 7C",8-7-6 straight,5956,69,7143,0.8338
"7D, 8D, 6H",8-7-6 straight,5910,61,7193,0.8216
"6H, 8D, 7C",8-7-6 straight,6025,71,7307,0.8246
"6H, 8S, 7S",8-7-6 straight,6010,61,7282,0.8253
"6D, 8D, 7C",8-7-6 straight,6134,47,7394,0.8296
"6C, 8D, 7S",8-7-6 straight,5880,40,7127,0.825
"6H, 8D, 7H",8-7-6 straight,6064,58,7276,0.8334
"8H, 6C, 7H",8-7-6 straight,5899,58,7084,0.8327
"8H, 6H, 7S",8-7-6 straight,5946,66,7220,0.8235
"8H, 6C, 7S",8-7-6 straight,6094,70,7303,0.8345
"8H, 6D, 7C",8-7-6 straight,6068,56,7264,0.8354
"8C, 6S, 7H",8-7-6 straight,6011,62,7283,0.8253
"6C, 8D, 7H",8-7-6 straight,6010,59,7176,0.8375
"6H, 8D, 7S",8-7-6 straight,5993,55,7226,0.8294
"8C, 6S, 7C",8-7-6 straight,6039,57,7294,0.8279
"6D, 8S, 7C",8-7-6 straight,5981,63,7202,0.8305
"6C, 8S, 7S",8-7-6 straight,6077,56,7321,0.8301
"8H, 6D, 7H",8-7-6 straight,6002,58,7189,0.8349
"6S, 7D, 8S",8-7-6 straight,5947,63,7161,0.8305
"8C, 7D, 6D",8-7-6 straight,6112,61,7392,0.8268
"6C, 8D, 7C",8-7-6 straight,5944,59,7160,0.8302
"8C, 6S, 7S",8-7-6 straight,6016,66,7227,0.8324
"6C, 7D, 8D",8-7-6 straight,6036,65,7262,0.8312
"6D, 8D, 7S",8-7-6 straight,6029,48,7278,0.8284
"6D, 8D, 7H",8-7-6 straight,6009,62,7276,0.8259
"8H, 7D, 6S",8-7-6 straight,5868,53,7168,0.8186
"7H, 6D, 8S",8-7-6 straight,6058,69,7316,0.828
"6H, 5D, 7S",7-6-5 straight,5777,69,7141,0.809
"5H, 6D, 7S",7-6-5 straight,5843,57,7210,0.8104
"6H, 5S, 7S",7-6-5 straight,5886,57,7228,0.8143
"5H, 6H, 7S",7-6-5 straight,5754,49,7135,0.8064
"7D, 6D, 5C",7-6-5 straight,5730,56,7066,0.8109
"6S, 5C, 7C",7-6-5 straight,5885,56,7275,0.8089
"6S, 5D, 7S",7-6-5 straight,5870,64,7316,0.8024
"7D, 5S, 6H",7-6-5 straight,5832,57,7185,0.8117
"5H, 7D, 6H",7-6-5 straight,5910,67,7290,0.8107
"6C, 7D, 5D",7-6-5 straight,5766,43,7138,0.8078
"7D, 5C, 6H",7-6-5 straight,5783,61,7186,0.8048
"6H, 5C, 7C",7-6-5 straight,5705,57,7114,0.8019
"6C, 5H, 7C",7-6-5 straight,5846,67,7233,0.8082
"6D, 5C, 7S",7-6-5 straight,6007,54,7394,0.8124
"6S, 7D, 5D",7-6-5 straight,5834,55,7196,0.8107
"6C, 7D, 5C",7-6-5 straight,5800,50,7142,0.8121
"6S, 5D, 7C",7-6-5 straight,5789,63,7141,0.8107
"5H, 6D, 7H",7-6-5 straight,5827,51,7204,0.8089
"5S, 6D, 7H",7-6-5 straight,5953,64,7373,0.8074
"6C, 7D, 5H",7-6-5 straight,5770,52,7148,0.8072
"6C, 7D, 5S",7-6-5 straight,5799,71,7250,0.7999
"7D, 5D, 6H",7-6-5 straight,5858,41,7214,0.812
"6S, 5H, 7S",7-6-5 straight,5908,55,7224,0.8178
"5H, 7D, 6D",7-6-5 straight,5868,69,7291,0.8048
"5S, 7D, 6D",7-6-5 straight,5893,64,7177,0.8211
"6C, 5H, 7S",7-6-5 straight,5851,59,7260,0.8059
"6S, 5C, 7S",7-6-5 straight,5969,63,7347,0.8124
"5S, 6D, 7S",7-6-5 straight,6045,55,7430,0.8136
"6C, 5D, 7S",7-6-5 straight,5769,58,7158,0.806
"6C, 5S, 7S",7-6-5 straight,5824,53,7146,0.815
"5H, 6D, 7C",7-6-5 straight,5819,64,7253,0.8023
"5S, 6D, 7C",7-6-5 straight,5804,53,7187,0.8076
"6D, 5D, 7C",7-6-5 straight,5920,57,7310,0.8098
"6D, 5C, 7C",7-6-5 straight,5782,48,7134,0.8105
"6C, 5C, 7S",7-6-5 straight,5880,46,7273,0.8085
"6H, 5S, 7C",7-6-5 straight,5834,60,7201,0.8102
"6H, 5C, 7H",7-6-5 straight,6031,64,7363,0.8191
"5H, 6H, 7C",7-6-5 straight,6026,61,7405,0.8138
"6H, 5S, 7H",7-6-5 straight,5890,43,7226,0.8151
"6C, 5D, 7H",7-6-5 straight,5985,57,7305,0.8193
"6D, 5C, 7H",7-6-5 straight,5935,53,7329,0.8098
"6S, 5D, 7H",7-6-5 straight,5815,46,7158,0.8124
"6S, 7D, 5C",7-6-5 straight,5839,53,7237,0.8068
"6C, 5D, 7C",7-6-5 straight,5823,49,7204,0.8083
"5D, 6D, 7S",7-6-5 straight,6026,52,7368,0.8179
"6H, 5D, 7C",7-6-5 straight,5688,45,7033,0.8088
"6D, 7H, 5D",7-6-5 straight,5716,44,7072,0.8083
"6S, 7D, 5S",7-6-5 straight,5780,40,7206,0.8021
"6S, 7D, 5H",7-6-5 straight,5885,41,7242,0.8126
"6S, 5S, 7C",7-6-5 straight,5772,53,7112,0.8116
"6S, 5H, 7C",7-6-5 straight,5904,50,7331,0.8053
"6H, 5D, 7H",7-6-5 straight,5810,61,7173,0.81
"6C, 5H, 7H",7-6-5 straight,5932,50,7308,0.8117
"6C, 5S, 7H",7-6-5 straight,5978,41,7330,0.8156
"6S, 5S, 7H",7-6-5 straight,5886,56,7274,0.8092
"6C, 5C, 7H",7-6-5 straight,5806,55,7134,0.8138
"6C, 5S, 7C",7-6-5 straight,5870,60,7301,0.804
"6S, 5H, 7H",7-6-5 straight,5806,46,7163,0.8106
"6H, 5C, 7S",7-6-5 straight,5866,49,7253,0.8088
"6S, 5C, 7H",7-6-5 straight,5835,65,7206,0.8097
"6D, 4H, 5D",6-5-4 straight,5806,73,7376,0.7871
"5H, 6D, 4C",6-5-4 straight,5644,36,7093,0.7957
"5S, 6D, 4C",6-5-4 straight,5603,61,7186,0.7797
"5S, 6D, 4H",6-5-4 straight,5707,44,7235,0.7888
"5H, 6D, 4H",6-5-4 straight,5773,53,7301,0.7907
"6D, 4C, 5D",6-5-4 straight,5758,65,7289,0.79
"6H, 5S, 4H",6-5-4 straight,5825,57,7320,0.7958
"6S, 4C, 5C",6-5-4 straight,5672,58,7136,0.7948
"6S, 5D, 4D",6-5-4 straight,5852,55,7392,0.7917
"6C, 5C, 4D",6-5-4 straight,5738,46,7258,0.7906
"6C, 5D, 4S",6-5-4 straight,5735,57,7198,0.7967
"6S, 5C, 4S",6-5-4 straight,5711,53,7190,0.7943
"6S, 5D, 4H",6-5-4 straight,5666,44,7128,0.7949
"6S, 5H, 4C",6-5-4 straight,5603,44,7134,0.7854
"6S, 5S, 4C",6-5-4 straight,5637,58,7204,0.7825
"6C, 5C, 4H",6-5-4 straight,5645,50,7158,0.7886
"6S, 5D, 4S",6-5-4 straight,5650,58,7197,0.785
"6D, 5C, 4D",6-5-4 straight,5738,40,7235,0.7931
"6S, 5H, 4S",6-5-4 straight,5555,57,7057,0.7872
"6H, 5C, 4H",6-5-4 straight,5677,55,7196,0.7889
"5H, 6D, 4D",6-5-4 straight,5646,53,7150,0.7897
"5S, 6D, 4D",6-5-4 straight,5654,57,7123,0.7938
"6H, 5D, 4S",6-5-4 straight,5715,69,7364,0.7761
"6H, 5C, 4D",6-5-4 straight,5842,54,7374,0.7922
"6S, 5C, 4H",6-5-4 straight,5727,52,7244,0.7906
"6D, 5D, 4S",6-5-4 straight,5826,59,7324,0.7955
"5H, 6H, 4D",6-5-4 straight,5640,52,7143,0.7896
"6C, 5H, 4D",6-5-4 straight,5766,69,7294,0.7905
"6C, 5S, 4D",6-5-4 straight,5873,55,7388,0.7949
"6H, 5D, 4D",6-5-4 straight,5808,46,7349,0.7903
"6C, 5S, 4H",6-5-4 straight,5814,46,7258,0.801
"6C, 5D, 4C",6-5-4 straight,5712,67,7230,0.79
"6C, 5H, 4H",6-5-4 straight,5806,53,7273,0.7983
"6D, 5C, 4S",6-5-4 straight,5825,57,7309,0.797
"5H, 6H, 4S",6-5-4 straight,5711,42,7230,0.7899
"6H, 5S, 4S",6-5-4 straight,5818,53,7334,0.7933
"6S, 5C, 4D",6-5-4 straight,5767,59,7265,0.7938
"6H, 5C, 4S",6-5-4 straight,5839,52,7383,0.7909
"6S, 5D, 4C",6-5-4 straight,5873,56,7391,0.7946
"6S, 5S, 4H",6-5-4 straight,5719,47,7257,0.7881
"6S, 5H, 4H",6-5-4 straight,5763,61,7376,0.7813
"6D, 5C, 4C",6-5-4 straight,5795,70,7303,0.7935
"6H, 5D, 4H",6-5-4 straight,5738,64,7256,0.7908
"6H, 5S, 4C",6-5-4 straight,5646,56,7164,0.7881
"5H, 6H, 4C",6-5-4 straight,5825,60,7395,0.7877
"6C, 5D, 4H",6-5-4 straight,5916,51,7395,0.8
"6C, 5S, 4C",6-5-4 straight,5706,49,7167,0.7961
"6C, 5H, 4C",6-5-4 straight,5594,58,7089,0.7891
"6H, 4C, 5C",6-5-4 straight,5715,51,7209,0.7928
"6C, 5C, 4S",6-5-4 straight,5590,49,7100,0.7873
"5H, 6D, 4S",6-5-4 straight,5860,42,7404,0.7915
"5S, 6D, 4S",6-5-4 straight,5837,62,7381,0.7908
"6C, 5S, 4S",6-5-4 straight,5678,59,7259,0.7822
"6C, 5H, 4S",6-5-4 straight,5723,66,7207,0.7941
"6S, 5S, 4D",6-5-4 straight,5806,60,7322,0.793
"6S, 5H, 4D",6-5-4 straight,5766,49,7250,0.7953
"6H, 5D, 4C",6-5-4 straight,5626,59,7156,0.7862
"6D, 5C, 4H",6-5-4 straight,5607,59,7113,0.7883
"6C, 5D, 4D",6-5-4 straight,5687,36,7225,0.7871
"6H, 5S, 4D",6-5-4 straight,5745,63,7188,0.7992
"5C, 4D, 3C",5-4-3 straight,5706,54,7320,0.7795
"5D, 4D, 3H",5-4-3 straight,5638,58,7201,0.7829
"5C, 3H, 4S",5-4-3 straight,5673,68,7256,0.7818
"5D, 3C, 4S",5-4-3 straight,5634,62,7273,0.7746
"4C, 5C, 3S",5-4-3 straight,5653,62,7325,0.7717
"5C, 3C, 4S",5-4-3 straight,5620,62,7269,0.7731
"5D, 3D, 4S",5-4-3 straight,5570,66,7255,0.7677
"5H, 4H, 3C",5-4-3 straight,5700,52,7262,0.7849
"5D, 3C, 4C",5-4-3 straight,5576,59,7295,0.7644
"5S, 4H, 3C",5-4-3 straight,5605,56,7263,0.7717
"5D, 3S, 4S",5-4-3 straight,5542,56,7191,0.7707
"5H, 3S, 4S",5-4-3 straight,5722,48,7340,0.7796
"5H, 4D, 3D",5-4-3 straight,5786,48,7393,0.7826
"5S, 4H, 3S",5-4-3 straight,5691,57,7237,0.7864
"5H, 4H, 3S",5-4-3 straight,5620,67,7283,0.7717
"5D, 3S, 4C",5-4-3 straight,5543,73,7180,0.772
"5H, 4C, 3H",5-4-3 straight,5508,69,7150,0.7703
"5S, 3H, 4C",5-4-3 straight,5599,57,7227,0.7747
"5D, 4H, 3H",5-4-3 straight,5762,51,7386,0.7801
"5C, 4H, 3C",5-4-3 straight,5783,66,7434,0.7779
"5H, 4D, 3S",5-4-3 straight,5632,55,7267,0.775
"5C, 4H, 3S",5-4-3 straight,5548,58,7161,0.7748
"5S, 4D, 3S",5-4-3 straight,5669,67,7221,0.7851
"5C, 4D, 3S",5-4-3 straight,5660,55,7241,0.7817
"5C, 4H, 3D",5-4-3 straight,5471,59,7151,0.7651
"5D, 4H, 3C",5-4-3 straight,5632,53,7274,0.7743
"5H, 4C, 3C",5-4-3 straight,5603,60,7207,0.7774
"5S, 3C, 4C",5-4-3 straight,5658,72,7288,0.7763
"5D, 4D, 3C",5-4-3 straight,5677,58,7304,0.7772
"5D, 4D, 3S",5-4-3 straight,5580,55,7143,0.7812
"5C, 3S, 4S",5-4-3 straight,5565,48,7258,0.7667
"4C, 5C, 3H",5-4-3 straight,5534,57,7156,0.7733
"5C, 3D, 4S",5-4-3 straight,5585,62,7180,0.7779
"4C, 5C, 3D",5-4-3 straight,5599,56,7238,0.7736
"5S, 3D, 4S",5-4-3 straight,5542,46,7169,0.7731
"5H, 3D, 4S",5-4-3 straight,5727,60,7393,0.7747
"5S, 4H, 3D",5-4-3 straight,5601,57,7283,0.7691
"5H, 4H, 3D",5-4-3 straight,5578,72,7202,0.7745
"5D, 3H, 4S",5-4-3 straight,5425,52,6918,0.7842
"5H, 4C, 3D",5-4-3 straight,5641,44,7229,0.7803
"5S, 3D, 4C",5-4-3 straight,5665,55,7325,0.7734
"5H, 3H, 4S",5-4-3 straight,5583,44,7184,0.7771
"5D, 4H, 3D",5-4-3 straight,5685,68,7354,0.773
"5D, 3D, 4C",5-4-3 straight,5696,50,7274,0.7831
"5S, 4H, 3H",5-4-3 straight,5486,65,7133,0.7691
"5D, 3H, 4C",5-4-3 straight,5523,58,7199,0.7672
"5S, 4D, 3D",5-4-3 straight,5596,51,7232,0.7738
"5S, 3S, 4C",5-4-3 straight,5652,54,7248,0.7798
"5S, 3C, 4S",5-4-3 straight,5586,59,7238,0.7718
"5H, 4C, 3S",5-4-3 straight,5696,65,7358,0.7741
"5D, 4H, 3S",5-4-3 straight,5711,56,7287,0.7837
"5H, 4D, 3H",5-4-3 straight,5610,64,7261,0.7726
"5C, 4H, 3H",5-4-3 straight,5686,50,7325,0.7762
"5S, 4D, 3H",5-4-3 straight,5686,54,7296,0.7793
"5H, 3C, 4S",5-4-3 straight,5674,69,7284,0.779
"5H, 4D, 3C",5-4-3 straight,5657,53,7293,0.7757
"5S, 3H, 4S",5-4-3 straight,5730,46,7323,0.7825
"5C, 4D, 3H",5-4-3 straight,5536,52,7182,0.7708
"5C, 4D, 3D",5-4-3 straight,5674,61,7262,0.7813
"5S, 4D, 3C",5-4-3 straight,5543,44,7112,0.7794
"4C, 2D, 3C",4-3-2 straight,5505,60,7271,0.7571
"2C, 4D, 3H",4-3-2 straight,5588,63,7344,0.7609
"2C, 3C, 4S",4-3-2 straight,5598,48,7277,0.7693
"3S, 2H, 4S",4-3-2 straight,5551,49,7255,0.7651
"2C, 3H, 4S",4-3-2 straight,5382,59,7099,0.7581
"2D, 4D, 3S",4-3-2 straight,5529,57,7276,0.7599
"2S, 4C, 3H",4-3-2 straight,5357,61,7088,0.7558
"4C, 2D, 3H",4-3-2 straight,5635,58,7381,0.7634
"2C, 3D, 4S",4-3-2 straight,5402,61,7120,0.7587
"2D, 4H, 3S",4-3-2 straight,5488,59,7199,0.7623
"2S, 4C, 3C",4-3-2 straight,5488,49,7149,0.7677
"2D, 3S, 4S",4-3-2 straight,5675,48,7470,0.7597
"2S, 4H, 3C",4-3-2 straight,5553,54,7284,0.7624
"2D, 4H, 3C",4-3-2 straight,5494,58,7186,0.7645
"4C, 2C, 3S",4-3-2 straight,5598,44,7303,0.7665
"2C, 4H, 3H",4-3-2 straight,5441,54,7125,0.7636
"4C, 2C, 3D",4-3-2 straight,5485,54,7221,0.7596
"2C, 4H, 3D",4-3-2 straight,5374,51,7081,0.7589
"2H, 4D, 3C",4-3-2 straight,5418,54,7086,0.7646
"4C, 3D, 2H",4-3-2 straight,5422,41,7142,0.7592
"2S, 4H, 3S",4-3-2 straight,5563,60,7323,0.7597
"4D, 3H, 2H",4-3-2 straight,5316,53,6998,0.7596
"2H, 3C, 4S",4-3-2 straight,5297,47,6974,0.7595
"4C, 3S, 2H",4-3-2 straight,5556,48,7304,0.7607
"2S, 4D, 3H",4-3-2 straight,5490,63,7242,0.7581
"4H, 3S, 2H",4-3-2 straight,5596,41,7256,0.7712
"2D, 4D, 3C",4-3-2 straight,5534,63,7263,0.7619
"2S, 4D, 3C",4-3-2 straight,5458,44,7164,0.7619
"3D, 2H, 4S",4-3-2 straight,5534,56,7271,0.7611
"2S, 3H, 4S",4-3-2 straight,5420,47,7103,0.7631
"2C, 4D, 3S",4-3-2 straight,5496,53,7236,0.7595
"3H, 2H, 4S",4-3-2 straight,5575,51,7343,0.7592
"2S, 3D, 4S",4-3-2 straight,5512,50,7236,0.7617
"2H, 4H, 3C",4-3-2 straight,5522,50,7277,0.7588
"2C, 4D, 3D",4-3-2 straight,5530,53,7261,0.7616
"2C, 3S, 4S",4-3-2 straight,5631,60,7297,0.7717
"2D, 4D, 3H",4-3-2 straight,5526,39,7298,0.7572
"2S, 4C, 3S",4-3-2 straight,5513,71,7313,0.7539
"2S, 3C, 4S",4-3-2 straight,5555,55,7231,0.7682
"4C, 2D, 3S",4-3-2 straight,5379,54,7101,0.7575
"2D, 3C, 4S",4-3-2 straight,5525,39,7180,0.7695
"2D, 4H, 3H",4-3-2 straight,5504,45,7193,0.7652
"2D, 3H, 4S",4-3-2 straight,5435,53,7151,0.76
"2S, 4C, 3D",4-3-2 straight,5484,49,7137,0.7684
"4C, 2D, 3D",4-3-2 straight,5648,55,7319,0.7717
"2D, 4H, 3D",4-3-2 straight,5407,46,7103,0.7612
"4C, 2C, 3H",4-3-2 straight,5567,46,7314,0.7611
"2D, 3D, 4S",4-3-2 straight,5523,66,7248,0.762
"2C, 4H, 3S",4-3-2 straight,5493,62,7265,0.7561
"2C, 4H, 3C",4-3-2 straight,5534,65,7225,0.766
"4D, 3D, 2H",4-3-2 straight,5522,59,7233,0.7634
"2H, 4C, 3C",4-3-2 straight,5527,51,7214,0.7661
"2S, 4H, 3H",4-3-2 straight,5418,48,7123,0.7606
"4H, 3D, 2H",4-3-2 straight,5502,52,7243,0.7596
"4D, 3S, 2H",4-3-2 straight,5482,68,7222,0.7591
"2C, 4D, 3C",4-3-2 straight,5548,52,7254,0.7648
"4C, 3H, 2H",4-3-2 straight,5565,54,7286,0.7638
"2S, 4D, 3S",4-3-2 straight,5664,56,7349,0.7707
"2S, 4H, 3D",4-3-2 straight,5527,44,7253,0.762
"2S, 4D, 3D",4-3-2 straight,5467,51,7160,0.7635
"KS, AS, JS",A-top flush,5488,0,7221,0.76
"KH, AH, JH",A-top flush,5411,0,7131,0.7588
"AD, KD, JD",A-top flush,5412,0,7146,0.7573
"KC, AC, JC",A-top flush,5488,0,7218,0.7603
"KS, 10S, AS",A-top flush,5442,0,7111,0.7653
"10H, KH, AH",A-top flush,5516,0,7156,0.7708
"AD, KD, 10D",A-top flush,5487,0,7208,0.7612
"KC, AC, 10C",A-top flush,5433,0,7190,0.7556
"KS, 9S, AS",A-top flush,5514,0,7307,0.7546
"9H, KH, AH",A-top flush,5540,0,7281,0.7609
"AD, KD, 9D",A-top flush,5374,0,7131,0.7536
"KC, 9C, AC",A-top flush,5577,0,7282,0.7659
"KS, 8S, AS",A-top flush,5383,0,7140,0.7539
"8H, KH, AH",A-top flush,5481,0,7296,0.7512
"AD, KD, 8D",A-top flush,5428,0,7162,0.7579
"KC, 8C, AC",A-top flush,5505,0,7308,0.7533
"7S, KS, AS",A-top flush,5560,0,7328,0.7587
"KH, AH, 7H",A-top flush,5471,0,7187,0.7612
"7D, AD, KD",A-top flush,5454,0,7171,0.7606
"KC, AC, 7C",A-top flush,5458,0,7148,0.7636
"6S, KS, AS",A-top flush,5543,0,7339,0.7553
"6H, KH, AH",A-top flush,5443,0,7164,0.7598
"AD, KD, 6D",A-top flush,5509,0,7241,0.7608
