,name,wins,ties,total_games,winrate
"KS, KD, AS",K pair,1339,0,1814,0.7381
"KH, AC, KC",K pair,1319,0,1780,0.741
"KH, AD, KD",K pair,1324,0,1809,0.7319
"KS, AH, KC",K pair,1352,0,1849,0.7312
"KH, AC, KD",K pair,1322,0,1768,0.7477
"AH, KH, KD",K pair,1332,0,1804,0.7384
"KS, KH, AS",K pair,1397,0,1916,0.7291
"AD, KC, KD",K pair,1360,0,1800,0.7556
"KS, KH, AD",K pair,1348,0,1800,0.7489
"KC, KD, AS",K pair,1284,0,1758,0.7304
"KS, AH, KD",K pair,1355,0,1811,0.7482
"KH, KC, AD",K pair,1305,0,1776,0.7348
"AC, KC, KD",K pair,1345,0,1858,0.7239
"KS, AH, KH",K pair,1337,0,1826,0.7322
"KS, QD, KC",K pair,1234,0,1699,0.7263
"KS, QS, KD",K pair,1299,0,1794,0.7241
"KS, KH, QC",K pair,1351,0,1875,0.7205
"KS, QH, KD",K pair,1270,0,1772,0.7167
"KH, QH, KD",K pair,1306,0,1850,0.7059
"KS, QS, KC",K pair,1350,0,1869,0.7223
"QS, KH, KD",K pair,1297,0,1820,0.7126
"KS, QD, KH",K pair,1305,0,1793,0.7278
"KS, QC, KC",K pair,1233,0,1774,0.695
"KS, KC, QH",K pair,1233,0,1706,0.7227
"KH, QC, KC",K pair,1344,0,1893,0.71
"KH, QC, KD",K pair,1338,0,1846,0.7248
"KS, QD, KD",K pair,1321,0,1872,0.7057
"QS, KH, KC",K pair,1257,0,1741,0.722
"QD, KH, KC",K pair,1360,0,1891,0.7192
"KS, KH, QH",K pair,1317,0,1836,0.7173
"QD, KC, KD",K pair,1288,0,1770,0.7277
"QS, KC, KD",K pair,1295,0,1820,0.7115
"KS, QS, KH",K pair,1266,0,1783,0.71
"QH, KC, KD",K pair,1340,0,1873,0.7154
"KH, KC, QH",K pair,1297,0,1777,0.7299
"QC, KC, KD",K pair,1348,0,1846,0.7302
"KS, QC, KD",K pair,1339,0,1828,0.7325
"QD, KH, KD",K pair,1234,0,1732,0.7125
"KH, JS, KC",K pair,1261,0,1763,0.7153
"JS, KC, KD",K pair,1311,0,1799,0.7287
"KH, JD, KD",K pair,1329,0,1848,0.7192
"KS, KH, JH",K pair,1312,0,1821,0.7205
"KS, KH, JC",K pair,1366,0,1852,0.7376
"KC, KD, JH",K pair,1241,0,1723,0.7203
"KC, KD, JC",K pair,1329,0,1821,0.7298
"KS, JD, KD",K pair,1245,0,1791,0.6951
"KS, JD, KC",K pair,1304,0,1765,0.7388
"KS, KH, JS",K pair,1353,0,1825,0.7414
"KH, KC, JH",K pair,1319,0,1841,0.7165
"KH, KC, JC",K pair,1248,0,1773,0.7039
"KH, KD, JH",K pair,1257,0,1754,0.7166
"KH, KD, JC",K pair,1267,0,1754,0.7223
"KS, KH, JD",K pair,1305,0,1790,0.7291
"KS, JS, KC",K pair,1297,0,1796,0.7222
"KS, JS, KD",K pair,1264,0,1771,0.7137
"KS, KC, JC",K pair,1236,0,1771,0.6979
"KS, KC, JH",K pair,1292,0,1787,0.723
"KH, JS, KD",K pair,1277,0,1802,0.7087
"JD, KC, KD",K pair,1317,0,1813,0.7264
"KS, KD, JH",K pair,1267,0,1801,0.7035
"KS, KD, JC",K pair,1312,0,1823,0.7197
"KH, JD, KC",K pair,1272,0,1790,0.7106
"KH, 10S, KD",K pair,1327,0,1803,0.736
"KH, 10H, KD",K pair,1303,0,1825,0.714
"KH, 10C, KC",K pair,1346,0,1834,0.7339
"KS, 10C, KD",K pair,1293,0,1779,0.7268
"KS, KH, 10D",K pair,1330,0,1867,0.7124
"KS, 10C, KC",K pair,1261,0,1776,0.71
"KH, 10C, KD",K pair,1280,0,1750,0.7314
"10H, KH, KC",K pair,1252,0,1719,0.7283
"10D, KC, KD",K pair,1276,0,1802,0.7081
"10S, KC, KD",K pair,1296,0,1790,0.724
"KH, 10D, KC",K pair,1327,0,1824,0.7275
"KS, 10H, KD",K pair,1323,0,1810,0.7309
"KS, 10S, KD",K pair,1295,0,1776,0.7292
"10H, KC, KD",K pair,1361,0,1914,0.7111
"KS, KH, 10H",K pair,1341,0,1826,0.7344
"KS, KH, 10S",K pair,1260,0,1772,0.7111
"KS, 10D, KD",K pair,1299,0,1783,0.7285
"KH, 10D, KD",K pair,1319,0,1838,0.7176
"KS, KH, 10C",K pair,1316,0,1828,0.7199
"10C, KC, KD",K pair,1315,0,1810,0.7265
"KH, 10S, KC",K pair,1269,0,1782,0.7121
"KS, 10D, KC",K pair,1379,0,1850,0.7454
"KS, 10S, KC",K pair,1310,0,1832,0.7151
"KS, 10H, KC",K pair,1278,0,1791,0.7136
"9S, KH, KD",K pair,1311,0,1817,0.7215
"KS, 9C, KD",K pair,1325,0,1792,0.7394
"KS, KH, 9C",K pair,1338,0,1828,0.7319
"KH, 9H, KD",K pair,1305,0,1827,0.7143
"KH, KD, 9D",K pair,1263,0,1779,0.7099
"KS, KC, 9S",K pair,1321,0,1809,0.7302
"KS, KC, 9D",K pair,1301,0,1818,0.7156
"KS, 9H, KD",K pair,1267,0,1736,0.7298
"KS, 9C, KC",K pair,1277,0,1753,0.7285
"KS, KC, 9H",K pair,1359,0,1814,0.7492
"KS, KD, 9D",K pair,1222,0,1759,0.6947
"KH, 9C, KC",K pair,1315,0,1841,0.7143
"KS, 9S, KD",K pair,1265,0,1783,0.7095
"KS, KH, 9S",K pair,1308,0,1822,0.7179
"KH, 9C, KD",K pair,1279,0,1802,0.7098
"9S, KC, KD",K pair,1317,0,1826,0.7212
"KS, KH, 9H",K pair,1290,0,1772,0.728
"9S, KH, KC",K pair,1348,0,1823,0.7394
"KS, KH, 9D",K pair,1257,0,1761,0.7138
"KC, KD, 9D",K pair,1297,0,1823,0.7115
"KC, KD, 9H",K pair,1324,0,1805,0.7335
"KH, KC, 9D",K pair,1311,0,1818,0.7211
"KH, KC, 9H",K pair,1295,0,1783,0.7263
"9C, KC, KD",K pair,1335,0,1825,0.7315
"KC, KD, 8C",K pair,1330,0,1848,0.7197
"KS, 8D, KH",K pair,1269,0,1763,0.7198
"KS, KH, 8S",K pair,1314,0,1827,0.7192
"8H, KH, KD",K pair,1285,0,1793,0.7167
"KS, 8H, KD",K pair,1308,0,1821,0.7183
"KH, KC, 8S",K pair,1285,0,1770,0.726
"KS, 8H, KC",K pair,1342,0,1832,0.7325
"8S, KC, KD",K pair,1294,0,1830,0.7071
"8H, KH, KC",K pair,1282,0,1784,0.7186
"KS, KH, 8C",K pair,1326,0,1833,0.7234
"8D, KC, KD",K pair,1247,0,1711,0.7288
"KS, 8H, KH",K pair,1309,0,1849,0.708
"KH, KC, 8C",K pair,1233,0,1737,0.7098
"KS, KC, 8C",K pair,1211,0,1723,0.7028
"KS, KD, 8C",K pair,1265,0,1751,0.7224
"KH, KD, 8C",K pair,1334,0,1767,0.755
"8D, KH, KD",K pair,1225,0,1752,0.6992
"KS, 8S, KD",K pair,1280,0,1804,0.7095
"8S, KH, KD",K pair,1273,0,1803,0.706
"KS, 8D, KD",K pair,1302,0,1824,0.7138
"KS, 8D, KC",K pair,1309,0,1886,0.6941
"KS, KC, 8S",K pair,1315,0,1803,0.7293
"8D, KH, KC",K pair,1304,0,1793,0.7273
"8H, KC, KD",K pair,1271,0,1795,0.7081
"KS, KD, 7H",K pair,1352,0,1886,0.7169
"KS, 7S, KH",K pair,1367,0,1876,0.7287
"KS, KH, 7H",K pair,1298,0,1811,0.7167
"7C, KH, KD",K pair,1306,0,1803,0.7243
"KS, KH, 7D",K pair,1301,0,1783,0.7297
"7D, KC, KD",K pair,1279,0,1796,0.7121
"KS, 7C, KD",K pair,1346,0,1880,0.716
"KS, 7C, KC",K pair,1286,0,1763,0.7294
"KS, KC, 7H",K pair,1339,0,1867,0.7172
"KH, KD, 7H",K pair,1322,0,1782,0.7419
"7S, KC, KD",K pair,1308,0,1846,0.7086
"KH, KC, 7D",K pair,1289,0,1798,0.7169
"7C, KH, KC",K pair,1322,0,1795,0.7365
"KS, KC, 7D",K pair,1269,0,1765,0.719
"KS, 7D, KD",K pair,1274,0,1780,0.7157
"7C, KC, KD",K pair,1304,0,1838,0.7095
"7S, KH, KD",K pair,1367,0,1851,0.7385
"KS, 7S, KD",K pair,1259,0,1766,0.7129
"KS, KH, 7C",K pair,1322,0,1861,0.7104
"KS, 7S, KC",K pair,1317,0,1776,0.7416
"7D, KH, KD",K pair,1319,0,1844,0.7153
"KC, KD, 7H",K pair,1291,0,1815,0.7113
"7S, KH, KC",K pair,1321,0,1847,0.7152
"KH, KC, 7H",K pair,1253,0,1740,0.7201
"6S, KH, KC",K pair,1355,0,1872,0.7238
"KS, KH, 6C",K pair,1327,0,1816,0.7307
"KS, KH, 6H",K pair,1251,0,1760,0.7108
"6S, KC, KD",K pair,1329,0,1822,0.7294
"6H, KC, KD",K pair,1309,0,1783,0.7342
"KS, KH, 6S",K pair,1347,0,1832,0.7353
"KS, 6C, KC",K pair,1346,0,1871,0.7194
"KH, 6C, KC",K pair,1305,0,1825,0.7151
"KH, 6C, KD",K pair,1305,0,1789,0.7295
"KS, KC, 6D",K pair,1268,0,1778,0.7132
"KH, KC, 6H",K pair,1269,0,1795,0.707
"KS, KD, 6S",K pair,1309,0,1816,0.7208
"6D, KH, KD",K pair,1327,0,1858,0.7142
"KS, KC, 6H",K pair,1242,0,1771,0.7013
"KH, KC, 6D",K pair,1347,0,1830,0.7361
"KS, 6H, KD",K pair,1316,0,1839,0.7156
"KS, KC, 6S",K pair,1336,0,1839,0.7265
"6H, KH, KD",K pair,1255,0,1750,0.7171
"6S, KH, KD",K pair,1305,0,1855,0.7035
"KS, 6D, KD",K pair,1277,0,1785,0.7154
"6C, KC, KD",K pair,1305,0,1765,0.7394
"6D, KC, KD",K pair,1295,0,1774,0.73
"KS, 6C, KD",K pair,1374,0,1848,0.7435
"KS, KH, 6D",K pair,1348,0,1842,0.7318
"KH, KD, 5H",K pair,1288,0,1775,0.7256
"KS, 5C, KD",K pair,1306,0,1828,0.7144
"KS, KH, 5S",K pair,1266,0,1834,0.6903
"5C, KC, KD",K pair,1272,0,1811,0.7024
"5D, KH, KD",K pair,1298,0,1820,0.7132
"KS, KC, 5D",K pair,1329,0,1888,0.7039
"KS, 5D, KD",K pair,1305,0,1810,0.721
"5H, KC, KD",K pair,1409,0,1877,0.7507
"5S, KC, KD",K pair,1353,0,1882,0.7189
"KS, 5H, KD",K pair,1309,0,1790,0.7313
"KH, 5C, KD",K pair,1254,0,1745,0.7186
"KS, KC, 5C",K pair,1312,0,1872,0.7009
"KS, KH, 5D",K pair,1284,0,1834,0.7001
"KH, KC, 5C",K pair,1196,0,1689,0.7081
"KS, KH, 5H",K pair,1363,0,1904,0.7159
"5S, KH, KD",K pair,1342,0,1858,0.7223
"KS, 5S, KD",K pair,1259,0,1742,0.7227
"KS, 5H, KC",K pair,1313,0,1808,0.7262
"KS, KH, 5C",K pair,1297,0,1781,0.7282
"KH, KC, 5D",K pair,1274,0,1760,0.7239
"KS, 5S, KC",K pair,1353,0,1898,0.7129
"KH, KC, 5H",K pair,1384,0,1897,0.7296
"5D, KC, KD",K pair,1347,0,1857,0.7254
"5S, KH, KC",K pair,1323,0,1829,0.7233
"KS, 4S, KD",K pair,1321,0,1828,0.7226
"KS, KH, 4S",K pair,1352,0,1885,0.7172
"KC, KD, 4D",K pair,1310,0,1823,0.7186
"KS, KC, 4H",K pair,1274,0,1813,0.7027
"KS, KD, 4C",K pair,1293,0,1762,0.7338
"4C, KH, KD",K pair,1276,0,1761,0.7246
"KS, 4S, KC",K pair,1341,0,1892,0.7088
"KS, KH, 4D",K pair,1261,0,1751,0.7202
"KH, 4S, KC",K pair,1354,0,1860,0.728
"KS, KH, 4H",K pair,1274,0,1768,0.7206
"4C, KH, KC",K pair,1295,0,1800,0.7194
"KS, KC, 4C",K pair,1358,0,1871,0.7258
"KS, KD, 4H",K pair,1290,0,1809,0.7131
"KH, 4S, KD",K pair,1311,0,1820,0.7203
"KS, KC, 4D",K pair,1314,0,1858,0.7072
"4H, KC, KD",K pair,1351,0,1877,0.7198
"KH, KC, 4D",K pair,1250,0,1789,0.6987
"KH, KD, 4D",K pair,1266,0,1796,0.7049
"4H, KH, KC",K pair,1290,0,1798,0.7175
"KS, KH, 4C",K pair,1299,0,1780,0.7298
"KS, KD, 4D",K pair,1279,0,1789,0.7149
"4C, KC, KD",K pair,1324,0,1834,0.7219
"4H, KH, KD",K pair,1281,0,1842,0.6954
"4S, KC, KD",K pair,1324,0,1852,0.7149
"KS, 3S, KD",K pair,1333,0,1808,0.7373
"KS, 3S, KH",K pair,1350,0,1863,0.7246
"3D, KH, KC",K pair,1280,0,1769,0.7236
"3D, KC, KD",K pair,1271,0,1773,0.7169
"KH, 3H, KD",K pair,1401,0,1897,0.7385
"KS, KH, 3C",K pair,1289,0,1790,0.7201
"3S, KH, KC",K pair,1334,0,1868,0.7141
"KS, 3H, KD",K pair,1290,0,1795,0.7187
"3C, KC, KD",K pair,1323,0,1807,0.7322
"KS, 3H, KC",K pair,1290,0,1826,0.7065
"3S, KH, KD",K pair,1330,0,1785,0.7451
"3D, KH, KD",K pair,1279,0,1811,0.7062
"KS, 3S, KC",K pair,1268,0,1772,0.7156
"KS, KH, 3H",K pair,1278,0,1764,0.7245
"KS, 3D, KC",K pair,1251,0,1751,0.7144
"KS, 3C, KD",K pair,1400,0,1904,0.7353
"3C, KH, KD",K pair,1312,0,1791,0.7326
"3H, KC, KD",K pair,1259,0,1775,0.7093
"3C, KH, KC",K pair,1333,0,1874,0.7113
"KS, 3D, KH",K pair,1346,0,1885,0.7141
"KH, 3H, KC",K pair,1272,0,1777,0.7158
"KS, 3C, KC",K pair,1361,0,1881,0.7236
"3S, KC, KD",K pair,1324,0,1796,0.7372
"KS, 3D, KD",K pair,1302,0,1821,0.715
"2H, KH, KC",K pair,1300,0,1785,0.7283
"KS, 2D, KC",K pair,1225,0,1729,0.7085
"KH, 2D, KD",K pair,1282,0,1792,0.7154
"2H, KC, KD",K pair,1291,0,1802,0.7164
"KH, KC, 2C",K pair,1267,0,1809,0.7004
"KH, KC, 2D",K pair,1315,0,1855,0.7089
"KC, KD, 2S",K pair,1320,0,1844,0.7158
"KS, 2H, KH",K pair,1351,0,1871,0.7221
"KS, 2D, KD",K pair,1306,0,1820,0.7176
"KH, KC, 2S",K pair,1272,0,1793,0.7094
"KS, KH, 2C",K pair,1298,0,1809,0.7175
"2D, KC, KD",K pair,1303,0,1808,0.7207
"KS, KD, 2S",K pair,1336,0,1891,0.7065
"KS, KH, 2D",K pair,1245,0,1761,0.707
"KS, 2H, KD",K pair,1287,0,1783,0.7218
"KC, KD, 2C",K pair,1313,0,1821,0.721
"KS, KH, 2S",K pair,1252,0,1768,0.7081
"KS, KD, 2C",K pair,1333,0,1896,0.7031
"KS, 2H, KC",K pair,1311,0,1814,0.7227
"KH, KD, 2C",K pair,1383,0,1904,0.7264
"2H, KH, KD",K pair,1268,0,1755,0.7225
"KS, KC, 2S",K pair,1345,0,1845,0.729
"KS, KC, 2C",K pair,1253,0,1734,0.7226
"KH, KD, 2S",K pair,1260,0,1760,0.7159
"QS, QD, AH",Q pair,1281,0,1766,0.7254
"QD, QC, AH",Q pair,1204,0,1697,0.7095
"QS, QD, AC",Q pair,1361,0,1894,0.7186
"QD, QC, AC",Q pair,1283,0,1831,0.7007
"AH, QC, QH",Q pair,1268,0,1782,0.7116
"QS, QC, AD",Q pair,1262,0,1803,0.6999
"QC, AC, QH",Q pair,1291,0,1813,0.7121
"QS, QH, AS",Q pair,1329,0,1892,0.7024
"QD, QH, AH",Q pair,1270,0,1783,0.7123
"QC, QH, AD",Q pair,1280,0,1795,0.7131
"QD, AC, QH",Q pair,1277,0,1815,0.7036
"QC, QH, AS",Q pair,1292,0,1825,0.7079
"QS, QH, AD",Q pair,1252,0,1767,0.7085
"QD, QH, AD",Q pair,1238,0,1747,0.7086
"QS, AH, QC",Q pair,1261,0,1793,0.7033
"QS, QC, AS",Q pair,1279,0,1787,0.7157
"QS, AC, QH",Q pair,1281,0,1818,0.7046
"QS, QD, AS",Q pair,1302,0,1796,0.7249
"QS, QD, AD",Q pair,1303,0,1779,0.7324
"QD, QC, AS",Q pair,1306,0,1822,0.7168
"QD, QC, AD",Q pair,1256,0,1772,0.7088
"QS, QC, AC",Q pair,1252,0,1783,0.7022
"QS, AH, QH",Q pair,1284,0,1831,0.7013
"QD, QH, AS",Q pair,1223,0,1730,0.7069
"QS, QD, KS",Q pair,1253,0,1777,0.7051
"KS, QD, QC",Q pair,1221,0,1730,0.7058
"QD, KH, QH",Q pair,1289,0,1812,0.7114
"QS, KH, QH",Q pair,1250,0,1759,0.7106
"KS, QD, QH",Q pair,1273,0,1797,0.7084
"QS, QC, KD",Q pair,1302,0,1805,0.7213
"KS, QC, QH",Q pair,1315,0,1837,0.7158
"QS, QC, KC",Q pair,1339,0,1827,0.7329
"QS, QC, KH",Q pair,1318,0,1833,0.719
"QC, QH, KD",Q pair,1301,0,1825,0.7129
"QS, QD, KH",Q pair,1280,0,1769,0.7236
"QS, QC, KS",Q pair,1233,0,1770,0.6966
"QD, QC, KH",Q pair,1278,0,1813,0.7049
"QS, QH, KS",Q pair,1265,0,1858,0.6808
"QC, QH, KC",Q pair,1348,0,1884,0.7155
"QS, QH, KC",Q pair,1273,0,1828,0.6964
"QS, QH, KD",Q pair,1309,0,1809,0.7236
"QD, QH, KD",Q pair,1269,0,1816,0.6988
"QD, QH, KC",Q pair,1247,0,1773,0.7033
"QS, QD, KD",Q pair,1333,0,1815,0.7344
"QS, QD, KC",Q pair,1271,0,1825,0.6964
"QD, QC, KD",Q pair,1288,0,1805,0.7136
"QD, QC, KC",Q pair,1268,0,1818,0.6975
"QC, QH, KH",Q pair,1251,0,1763,0.7096
"QC, QH, JH",Q pair,1241,0,1819,0.6822
"QC, QH, JC",Q pair,1275,0,1877,0.6793
"QS, QC, JH",Q pair,1265,0,1807,0.7001
"QS, QC, JC",Q pair,1198,0,1754,0.683
"QD, JS, QH",Q pair,1239,0,1830,0.677
"QS, QD, JC",Q pair,1271,0,1786,0.7116
"QS, QD, JH",Q pair,1292,0,1840,0.7022
"QD, QC, JH",Q pair,1303,0,1894,0.688
"QD, QC, JC",Q pair,1254,0,1842,0.6808
"QS, QD, JS",Q pair,1251,0,1808,0.6919
"QD, QH, JH",Q pair,1258,0,1784,0.7052
"QD, QH, JC",Q pair,1246,0,1856,0.6713
"QD, QC, JS",Q pair,1183,0,1756,0.6737
"QS, QC, JS",Q pair,1225,0,1837,0.6668
"QC, JD, QH",Q pair,1229,0,1800,0.6828
"QS, JD, QH",Q pair,1224,0,1785,0.6857
"QS, JS, QH",Q pair,1273,0,1813,0.7022
"QC, JS, QH",Q pair,1313,0,1869,0.7025
"QS, QC, JD",Q pair,1203,0,1784,0.6743
"QS, QD, JD",Q pair,1305,0,1882,0.6934
"QD, QC, JD",Q pair,1243,0,1833,0.6781
"QD, JD, QH",Q pair,1235,0,1803,0.685
"QS, QH, JH",Q pair,1198,0,1760,0.6807
"QS, QH, JC",Q pair,1238,0,1805,0.6859
"QS, 10D, QH",Q pair,1212,0,1769,0.6851
"QS, QD, 10D",Q pair,1254,0,1810,0.6928
"QD, QC, 10D",Q pair,1226,0,1808,0.6781
"QD, 10D, QH",Q pair,1219,0,1756,0.6942
"QS, QC, 10S",Q pair,1203,0,1778,0.6766
"QS, 10S, QH",Q pair,1242,0,1756,0.7073
"10H, QC, QH",Q pair,1214,0,1753,0.6925
"QS, QC, 10C",Q pair,1261,0,1801,0.7002
"QS, QD, 10H",Q pair,1272,0,1837,0.6924
"QD, QC, 10H",Q pair,1261,0,1808,0.6975
"QS, QD, 10S",Q pair,1241,0,1824,0.6804
"QC, 10C, QH",Q pair,1185,0,1740,0.681
"QD, QC, 10S",Q pair,1252,0,1808,0.6925
"QS, 10C, QH",Q pair,1252,0,1815,0.6898
"QD, 10C, QH",Q pair,1307,0,1856,0.7042
"QS, QC, 10H",Q pair,1286,0,1813,0.7093
"QS, QD, 10C",Q pair,1247,0,1795,0.6947
"QD, QC, 10C",Q pair,1264,0,1830,0.6907
"QS, 10H, QH",Q pair,1220,0,1760,0.6932
"QC, 10S, QH",Q pair,1214,0,1746,0.6953
"QC, 10D, QH",Q pair,1236,0,1859,0.6649
"10H, QD, QH",Q pair,1230,0,1783,0.6898
"QD, 10S, QH",Q pair,1206,0,1774,0.6798
"QS, QC, 10D",Q pair,1253,0,1823,0.6873
"QS, QD, 9C",Q pair,1241,0,1851,0.6704
"QD, QC, 9C",Q pair,1244,0,1813,0.6862
"QS, QC, 9S",Q pair,1200,0,1792,0.6696
"QS, QH, 9S",Q pair,1178,0,1717,0.6861
"QS, QD, 9S",Q pair,1256,0,1844,0.6811
"9S, QD, QC",Q pair,1313,0,1905,0.6892
"QC, 9C, QH",Q pair,1270,0,1878,0.6763
"QS, QH, 9D",Q pair,1243,0,1789,0.6948
"QC, QH, 9D",Q pair,1247,0,1788,0.6974
"QC, QH, 9H",Q pair,1266,0,1856,0.6821
"QS, QH, 9H",Q pair,1291,0,1861,0.6937
"QD, 9C, QH",Q pair,1247,0,1822,0.6844
"QS, QC, 9D",Q pair,1232,0,1786,0.6898
"QS, QC, 9H",Q pair,1236,0,1793,0.6893
"9S, QC, QH",Q pair,1217,0,1797,0.6772
"QS, QD, 9H",Q pair,1210,0,1749,0.6918
"QD, QC, 9H",Q pair,1272,0,1836,0.6928
"QS, 9C, QH",Q pair,1246,0,1811,0.688
"QS, QD, 9D",Q pair,1196,0,1780,0.6719
"QD, QC, 9D",Q pair,1264,0,1853,0.6821
"QS, QC, 9C",Q pair,1300,0,1849,0.7031
"QD, QH, 9H",Q pair,1242,0,1807,0.6873
"QD, QH, 9D",Q pair,1281,0,1861,0.6883
"9S, QD, QH",Q pair,1279,0,1852,0.6906
"QS, 8H, QC",Q pair,1232,0,1800,0.6844
"QS, QH, 8C",Q pair,1323,0,1860,0.7113
"QS, QD, 8S",Q pair,1213,0,1793,0.6765
"QD, QC, 8S",Q pair,1269,0,1851,0.6856
"QC, QH, 8C",Q pair,1258,0,1819,0.6916
"QD, QH, 8C",Q pair,1236,0,1810,0.6829
"QS, QD, 8D",Q pair,1234,0,1817,0.6791
"QD, QC, 8D",Q pair,1200,0,1714,0.7001
"QD, QH, 8S",Q pair,1225,0,1757,0.6972
"QS, QD, 8C",Q pair,1293,0,1856,0.6967
"QD, 8D, QH",Q pair,1193,0,1742,0.6848
"QD, QC, 8C",Q pair,1274,0,1864,0.6835
"8D, QC, QH",Q pair,1328,0,1879,0.7068
"QS, 8D, QH",Q pair,1197,0,1731,0.6915
"QS, 8D, QC",Q pair,1267,0,1815,0.6981
"QS, QD, 8H",Q pair,1297,0,1849,0.7015
"QD, QC, 8H",Q pair,1285,0,1831,0.7018
"QD, QH, 8H",Q pair,1266,0,1847,0.6854
"QC, QH, 8S",Q pair,1245,0,1799,0.6921
"8H, QC, QH",Q pair,1241,0,1821,0.6815
"QS, QC, 8S",Q pair,1215,0,1816,0.6691
"QS, 8H, QH",Q pair,1293,0,1855,0.697
"QS, QC, 8C",Q pair,1286,0,1831,0.7023
"QS, QH, 8S",Q pair,1248,0,1843,0.6772
"QC, QH, 7D",Q pair,1214,0,1786,0.6797
"QS, QH, 7D",Q pair,1264,0,1832,0.69
"QS, QD, 7H",Q pair,1223,0,1755,0.6969
"QD, QC, 7H",Q pair,1245,0,1842,0.6759
"QS, QC, 7C",Q pair,1235,0,1778,0.6946
"QS, QD, 7S",Q pair,1175,0,1727,0.6804
"QD, QH, 7D",Q pair,1214,0,1778,0.6828
"QD, QC, 7S",Q pair,1300,0,1870,0.6952
"QS, QH, 7H",Q pair,1296,0,1858,0.6975
"QS, QC, 7H",Q pair,1232,0,1774,0.6945
"QS, QD, 7D",Q pair,1285,0,1868,0.6879
"QD, QH, 7S",Q pair,1324,0,1925,0.6878
"QD, QC, 7D",Q pair,1219,0,1772,0.6879
"7S, QC, QH",Q pair,1308,0,1830,0.7148
"QS, 7S, QH",Q pair,1276,0,1862,0.6853
"QD, QH, 7H",Q pair,1242,0,1809,0.6866
"QS, 7S, QC",Q pair,1227,0,1784,0.6878
"QS, QD, 7C",Q pair,1250,0,1811,0.6902
"7C, QD, QC",Q pair,1167,0,1740,0.6707
"QD, 7C, QH",Q pair,1234,0,1813,0.6806
"QS, QC, 7D",Q pair,1293,0,1860,0.6952
"QC, QH, 7H",Q pair,1271,0,1843,0.6896
"QS, 7C, QH",Q pair,1248,0,1871,0.667
"7C, QC, QH",Q pair,1291,0,1839,0.702
"QC, QH, 6H",Q pair,1281,0,1850,0.6924
"QS, QH, 6H",Q pair,1224,0,1797,0.6811
"QS, QC, 6D",Q pair,1215,0,1778,0.6834
"6S, QD, QH",Q pair,1303,0,1856,0.702
"QS, QD, 6C",Q pair,1235,0,1803,0.685
"QD, QC, 6C",Q pair,1241,0,1775,0.6992
"QD, QH, 6H",Q pair,1197,0,1754,0.6824
"QS, QD, 6S",Q pair,1237,0,1796,0.6888
"6S, QD, QC",Q pair,1322,0,1902,0.6951
"QS, QD, 6H",Q pair,1229,0,1785,0.6885
"QD, QC, 6H",Q pair,1269,0,1826,0.695
"QS, QH, 6D",Q pair,1212,0,1778,0.6817
"QS, QC, 6S",Q pair,1286,0,1863,0.6903
"QD, QH, 6D",Q pair,1225,0,1780,0.6882
"QC, 6C, QH",Q pair,1239,0,1795,0.6903
"QD, 6C, QH",Q pair,1244,0,1812,0.6865
"6S, QC, QH",Q pair,1174,0,1757,0.6682
"QS, QH, 6S",Q pair,1255,0,1819,0.6899
"QC, QH, 6D",Q pair,1302,0,1835,0.7095
"QD, QC, 6D",Q pair,1243,0,1788,0.6952
"QS, 6C, QH",Q pair,1243,0,1837,0.6766
"QS, QC, 6C",Q pair,1162,0,1750,0.664
"QS, QC, 6H",Q pair,1241,0,1825,0.68
"QS, QD, 6D",Q pair,1234,0,1803,0.6844
"QS, QD, 5S",Q pair,1250,0,1805,0.6925
"5S, QD, QC",Q pair,1259,0,1839,0.6846
"QS, QH, 5C",Q pair,1352,0,1924,0.7027
"QS, QC, 5C",Q pair,1203,0,1759,0.6839
"5S, QD, QH",Q pair,1243,0,1802,0.6898
"QS, QC, 5H",Q pair,1251,0,1793,0.6977
"QS, 5H, QH",Q pair,1218,0,1754,0.6944
"QC, QH, 5D",Q pair,1221,0,1776,0.6875
"QS, QH, 5D",Q pair,1275,0,1849,0.6896
"5S, QC, QH",Q pair,1268,0,1814,0.699
"QS, QC, 5D",Q pair,1254,0,1775,0.7065
"QS, 5S, QH",Q pair,1239,0,1836,0.6748
"QS, QD, 5H",Q pair,1205,0,1745,0.6905
"QS, QC, 5S",Q pair,1259,0,1807,0.6967
"QD, QH, 5C",Q pair,1308,0,1867,0.7006
"QD, QC, 5H",Q pair,1124,0,1702,0.6604
"QC, QH, 5C",Q pair,1226,0,1802,0.6804
"QS, QD, 5D",Q pair,1202,0,1732,0.694
"QD, QC, 5D",Q pair,1214,0,1708,0.7108
"QD, QH, 5D",Q pair,1229,0,1815,0.6771
"QC, QH, 5H",Q pair,1261,0,1820,0.6929
"QD, 5H, QH",Q pair,1221,0,1764,0.6922
"QS, QD, 5C",Q pair,1180,0,1736,0.6797
"QD, QC, 5C",Q pair,1255,0,1857,0.6758
"QS, QC, 4C",Q pair,1234,0,1814,0.6803
"QS, QC, 4D",Q pair,1254,0,1791,0.7002
"QS, QH, 4C",Q pair,1284,0,1895,0.6776
"QC, QH, 4D",Q pair,1229,0,1815,0.6771
"QS, QD, 4S",Q pair,1278,0,1843,0.6934
"QD, QC, 4S",Q pair,1199,0,1751,0.6848
